"str","count","o1","p1","o2","p2","o3","p3","minp"
"ati","506",0.00155090412815714,0.0278022531640361,0.000660651944201632,0.305385474540224,-0.000254538501027751,0.943203570045639,0.0278022531640361
"ato","262",-0.000818443489146734,0.439924983406155,0.000857097901466732,0.16974786444534,0.00132183666435838,0.0472783506375174,0.0472783506375174
"atu","244",-0.000621317514611459,0.596981762442091,-0.000473732627277449,0.728038095457773,-0.000552843967530722,0.649384121141378,0.596981762442091
"atA","624",0.00336362573443503,1.96435580059884e-05,0.000620495510102518,0.292633591907507,0.00385347712485092,9.12414962472852e-07,9.12414962472852e-07
"atE","221",-0.000539740124756597,0.660626088491518,-0.000691686830791565,0.517629778226485,0.0003914088712556,0.455546482858855,0.455546482858855
"atI","175",-0.000109775878089393,0.906493586612225,0.0101914165942157,0,-0.000463923219662585,0.707983668844726,0
"atO","172",-0.000453070054809701,0.737847130508354,0.000243966080429473,0.545132859910825,-0.000117425924134401,0.916911942574742,0.545132859910825
"atU","125",-0.000145678793221697,0.944881522170868,-0.000301525095730717,0.90206828111277,-0.000208849207964202,0.990176826848644,0.90206828111277
"ava","64",-0.000193368483848292,0.746261327062632,-0.000450124811855302,0.727839672621162,-0.0003762571644462,0.772280976931671,0.727839672621162
"ave","79",-0.000587909270528803,0.58755296973437,-0.000187805955083822,0.986248655081438,-0.000150006211816774,0.931452874126101,0.58755296973437
"avi","56",-0.000192944412870949,0.748350902819218,NA,NA,-0.000273939529901052,0.896322492774882,0.748350902819218
"avo","51",-0.000321504352870514,0.832694548326769,NA,NA,7.75533432184403e-05,0.65169402549219,0.65169402549219
"avE","78",0.00278021473821937,7.16784053458319e-05,0.0045216457958596,8.96482887924321e-12,0.00413885953937589,2.89122925600793e-09,8.96482887924321e-12
"awk","58",0.00108238416128823,0.0502809581874666,0.000290016206769452,0.495141876672318,-0.000312512960640681,0.851782671918698,0.0502809581874666
"awa","556",0.00127010851621778,0.0701174131066304,0.00226808967748277,0.00190812216446501,0.000515539494295969,0.413194188508761,0.00190812216446501
"awe","104",-0.000363308240849003,0.80674750469816,-2.00968219610277e-05,0.757826109440517,-0.000195695482607088,0.995596611883551,0.757826109440517
"awi","52",-0.000279384663674169,0.913396536920114,-0.000281051864950749,0.886401642712862,-0.00018807913438522,0.587538270714744,0.587538270714744
"awo","125",-0.000444087210030021,0.732058059571587,-0.000224416921305621,0.973404652691604,0.000750769839410885,0.218239165505578,0.218239165505578
"awu","109",-0.000165802935050561,0.962998308981172,0.000241261447386596,0.574246034122795,0.000369035074901906,0.402694160782811,0.402694160782811
"awA","1203",0.0200230862271482,0,0.0227210545098269,0,0.0111675544402331,0,0
"awO","114",0.00114434721125284,0.073070274675292,4.12439547411778e-05,0.764032574317098,0.000823479156003224,0.182057372608364,0.073070274675292
"aya","445",-0.000227200666812303,0.974810371783689,-0.000366763408547022,0.82828836505207,-0.000387045913895723,0.816158211825373,0.816158211825373
"aye","284",0.000147332868571297,0.662711877382215,-1.68516582636906e-05,0.806461779754666,-9.45520913066255e-05,0.891274983228384,0.662711877382215
"ayi","160",-0.0001957307501945,0.995535234456559,0.000115261205747245,0.698293563037315,0.000121913823012191,0.690870783016634,0.690870783016634
"ayo","113",-1.29847942903116e-05,0.780733007584327,0.0100358901858091,0,-0.000404540182654603,0.757948596551814,0
"ayA","535",0.00213901916710315,0.00620595289406811,0.00324979610203107,2.21324224831676e-05,0.00557830110004718,8.17212963966085e-12,8.17212963966085e-12
"ayE","599",0.0172523518645052,0,0.00635956509753096,2.22044604925031e-16,0.00154620687419702,0.0275441418467595,0
"ayI","98",0.00582096451933669,2.22044604925031e-16,0.00157273684836688,0.019117160639293,-0.000147388795773463,0.924207846643166,2.22044604925031e-16
"ayO","193",0.0121948989241454,0,-0.000330884432257206,0.856043577375337,0.00228578766257839,0.00151948013888803,0
"aza","198",0.000314342767387923,0.528077497950057,-0.000164001474420893,0.959723240772953,0.00054102733422587,0.39135790704189,0.39135790704189
"azi","73",-0.000580395279937634,0.619482401322921,-0.000223324836081515,0.968388959465876,-0.000108229234800166,0.879249319502881,0.619482401322921
"azo","55",-0.000274809041718929,0.897788536190403,NA,NA,-0.000187362118089607,0.983342513567394,0.897788536190403
"azA","91",8.28000330345308e-05,0.684975303539597,-0.000285237561697663,0.87918470403204,0.000882940299364479,0.129951392473014,0.129951392473014
"azU","59",0.00665669810575974,0,0.0104870489017782,0,0.00216857489913162,0.000974784828800868,0
"aib","85",-0.00030874108886575,0.86763600137909,2.47161515442944e-05,0.735871842297355,-0.000176708632056405,0.975993413443316,0.735871842297355
"aid","139",0.000129779864485271,0.676013993130566,0.00106159323549845,0.106557661542207,-1.13123803259349e-05,0.802975054101228,0.106557661542207
"aig","91",-0.000295563168884248,0.891811118564406,-0.000386168237805188,0.775366383926861,-0.000263723919971627,0.916398592168337,0.775366383926861
"aik","140",0.000316487426841136,0.51589589786347,-0.000139493356510816,0.917469805668684,0.00032307441966063,0.475917743500868,0.475917743500868
"ail","97",0.000512448944753985,0.307941972164171,0.000339557137899012,0.356697754010903,-0.000416241682171324,0.753416856448874,0.307941972164171
"aim","108",-0.000196612749176971,0.876515115994878,-0.000212622647192262,0.986967316551798,0.0153281182949994,0,0
"ain","285",-0.000361724424092418,0.839508735006553,-0.000171413341080244,0.970655953618879,-0.000327904512308234,0.866754380481825,0.839508735006553
"air","108",0.00109949876402137,0.110602542979424,-0.000359487303780846,0.827620995518543,8.01191947482857e-05,0.651123778583338,0.110602542979424
"ais","59",-0.000193383290962311,0.992653243258971,-0.000417614475501594,0.774335359479124,-0.000257236645716688,0.930636580184186,0.774335359479124
"ait","70",-0.000147883442748129,0.944854812504056,-0.000439769672287646,0.719189839173846,-0.000199624005295803,0.999584944140103,0.719189839173846
"aiy","111",-0.000198903622927907,0.998734764791208,-0.000300274852267383,0.865088851979182,-0.000362699992844923,0.85313346586809,0.85313346586809
"aia","69",-0.000202581094109986,0.903562885765857,-7.03702627151628e-05,0.849379117358669,-0.000209805533100228,0.653279045280851,0.653279045280851
"aiA","195",0.0212722984939668,0,0.00976301963944289,0,0.00236681248190435,0.0026168626908365,0
"aog","60",0.000574560224339033,0.193097226674215,-0.000219671810421031,0.358324929902679,-0.000359929546546415,0.827526526418383,0.193097226674215
"aok","69",-0.000333915082505018,0.831946887936303,-0.000236822749332668,0.0925442663361096,-4.2867901166726e-06,0.802242081198014,0.0925442663361096
"aor","85",-0.000216650720574769,0.981117765913318,3.43806681793731e-05,0.750708947686888,-5.27342736942758e-05,0.850864907573008,0.750708947686888
"aou","740",0.00163417069276813,0.0230663405344798,0.00251165437332203,0.00120515301015178,0.00720747953433991,0,0
"aoU","120",0.00156264750437986,0.0158209239384268,-7.85480108878681e-05,0.855772749560915,0.000881927686882784,0.145559411153775,0.0158209239384268
"aud","60",-0.000186006142525725,0.502969127519828,0.000948427018972502,0.0711048487526498,-0.000351616832557149,0.823863321495456,0.0711048487526498
"aun","79",-0.000220231901010295,0.329770589273516,-0.000367366845825918,0.80138215800621,2.9334616023029e-05,0.752686519777929,0.329770589273516
"aur","269",0.00561082195177152,9.64339719189411e-13,0.00437870661947314,2.39287589742787e-09,0.00319320613001279,1.88817055719603e-05,9.64339719189411e-13
"aus","60",-0.000220632639348623,0.346241476250121,0.000102617783645958,0.661409421078166,NA,NA,0.346241476250121
"ebl","119",-0.000317550330598931,0.870188416165509,0.00387192430818425,2.30391221656134e-08,0.00675767704080758,0,0
"eba","232",-0.000480345320353343,0.740942546036671,0.000233377003583617,0.588828419886533,-0.000339457243803391,0.858159092178803,0.588828419886533
"ebe","237",-0.000822802744208855,0.479565926265733,8.98849663671143e-05,0.737507418540702,1.75130198329785e-07,0.791198305778552,0.479565926265733
"ebi","127",-0.000174743506640469,0.970417215342717,-0.000143593504648815,0.942269602184552,-0.000177146602763291,0.976209282168876,0.942269602184552
"ebo","155",0.00020415290739556,0.584544007208206,-0.000126094481028756,0.928468299304682,0.00160205852464191,0.0225755252777982,0.0225755252777982
"ebu","393",0.011185101077301,0,0.0100384717123449,0,0.00962987994055891,0,0
"ebA","176",-0.000223276054919728,0.975879770304334,-0.000518422051771371,0.694033459251354,-0.000252517326624793,0.928108046175559,0.694033459251354
"ebE","198",-0.000234813572834631,0.96481750772628,-0.000384616089469914,0.809780032407566,-9.32545277681003e-05,0.884975781422841,0.809780032407566
"ebI","75",2.37349419499393e-05,0.745691790536316,-0.000455538928916004,0.743470117028199,-0.000259525732100137,0.924346253680179,0.743470117028199
"ebO","126",7.07169568062819e-05,0.702009131228863,0.00134064166293339,0.0389650861140214,-0.000302380496246841,0.859322346081277,0.0389650861140214
"ebU","111",-0.000375390976850076,0.826786134306606,0.00125120696097343,0.0642969725088278,-0.000241834913042124,0.942382870827989,0.0642969725088278
"ech","161",0.000913682196223834,0.165411197063602,-0.000232843657486802,0.965977212711524,-7.98343682027455e-05,0.877451342618665,0.165411197063602
"edj","51",0.000221952030226602,0.456185977862779,0.000287090235527283,0.459753185427961,9.69433671974354e-05,0.607078398415892,0.456185977862779
"eda","133",-0.000177571899475523,0.975425390646431,-0.000411779557069636,0.776051505907026,-0.000665536089007473,0.537773257291279,0.537773257291279
"ede","218",0.000500446161816509,0.39581149476135,0.0022172220023091,0.00164165517418335,0.00156063178389904,0.0250510721235324,0.00164165517418335
"edi","151",-0.000466819179485774,0.721438235813138,0.000120834199479512,0.697527604313163,-8.67697767222029e-05,0.876560189906525,0.697527604313163
"edo","96",-0.000625735308041445,0.561614559703088,-0.00042712648997741,0.739467713448326,-0.000261359740077403,0.931263326735509,0.561614559703088
"edu","269",0.00907166311106775,0,0.00397370834861487,2.4294664990876e-07,0.00202885094552685,0.00340417184645814,0
"edA","107",-0.000340722358563795,0.844259115121189,-0.000196050469099659,0.85442290299201,-0.00059495097989162,0.596207442683965,0.596207442683965
"edE","194",0.00138278264592765,0.0362846966020693,0.00218147386544466,0.00151880664025339,0.000287563216275057,0.545850317908501,0.00151880664025339
"edI","126",-0.000343257084992483,0.844252400329827,-0.000231394019377655,0.965602750593666,-0.000104591856532592,0.899006100055172,0.844252400329827
"edO","104",-0.000376966428993793,0.79038654002627,-0.00023058143391879,0.963043331071812,-0.00026409935798871,0.00333587188206456,0.00333587188206456
"edU","167",0.00480534039628974,4.80178119488528e-11,0.00159663166895692,0.0193089374392224,0.00600194674661873,1.33226762955019e-15,1.33226762955019e-15
"efa","53",-0.000199541360253071,0.982135981884493,-0.00045893803050898,0.720977098329511,-0.00025167388077453,0.0135286947853144,0.0135286947853144
"efu","55",-0.000339553547766443,0.835520980542414,-0.000350601359318069,0.814241801480598,-0.000136673524962046,0.926071907614522,0.814241801480598
"egb","338",0.00354199973350494,1.32766239113735e-05,0.00689695375544233,0,0.00187309149116765,0.0145017652614547,0
"egh","67",-0.000159068582825312,0.943261175439672,0.0021825207875444,2.68229691746669e-05,0.00234412314689718,9.24419889369865e-06,9.24419889369865e-06
"egw","63",-0.000255808562876937,0.940626016161463,0.0192097405574752,0,0.00056381693191351,0.308804105376573,0
"ega","177",-0.000214310669966432,0.985808677921665,-0.000350927047611158,0.827198173896794,-0.000107749117803014,0.904622146768275,0.827198173896794
"ege","103",-0.000359819537826257,0.82664347532527,-0.00028283887633323,0.90525531502073,-0.000305196766591472,0.853609325833803,0.82664347532527
"ego","102",8.4216705034857e-05,0.70978912036317,0.00108125339557256,0.0933209381286007,-0.000116766922177519,0.917161014349686,0.0933209381286007
"egu","610",0.00183723155088524,0.0100925781253884,0.00100834606954388,0.1439411269183,0.00280172584717339,0.000238209209295182,0.000238209209295182
"egH","58",-0.000258630749936841,0.00964538234234654,0.0014974840511921,0.0121676980041936,0.00695553977248451,0,0
"egA","143",0.000105303506503363,0.69353030185878,0.000378996858719361,0.454802597427296,3.41618005537076e-05,0.759515020462855,0.454802597427296
"egE","76",-0.000516463403932669,0.677644810535167,0.00579962237197742,0,-0.000186451758206059,0.512118111217458,0
"egI","68",-0.000258722723543856,0.935172658438712,0.00129048092102581,0.034677513148756,-8.75617121614229e-05,0.846514988999308,0.034677513148756
"egU","87",-0.000279322659880548,0.890370474255474,-0.000324883173320134,0.824502735652318,0.00295949035271371,9.49215697154671e-08,9.49215697154671e-08
"ehi","77",-6.93121384826832e-05,0.862868361283779,-0.000197377065954031,0.901330626249063,0.0012075921535524,0.0685676902829162,0.0685676902829162
"ehu","146",0.00621212518048563,2.22044604925031e-16,0.0118105040667212,0,0.00430225319742231,3.74391184720935e-10,0
"ehN","107",NA,NA,0.0121807200545762,0,0.0170849557383845,0,0
"eja","60",-0.000166488366703937,0.961819121209046,NA,NA,-0.000410143425337061,0.718765585810076,0.718765585810076
"ejA","70",-0.000524338247559129,0.669608674652342,-0.000286633053014842,0.885011624519597,-0.000369870361999948,0.796252260171552,0.669608674652342
"ejE","76",-0.000193417121820505,0.990666202025729,9.02325869217614e-06,0.783126545398536,-0.000164607145859939,0.0979007472941367,0.0979007472941367
"ejI","160",0.000574317085678279,0.312748481121514,-0.000165332681042893,0.962469651845066,-0.000422272263062936,0.7699320172806,0.312748481121514
"ekp","160",-0.000188288210487145,0.987675943918601,0.000434679544702325,0.412710371849987,0.00133352499713065,0.0377045145550192,0.0377045145550192
"ekr","243",0.0127597765315613,0,0.0176749108845125,0,0.0084042814335209,0,0
"ekw","97",-0.000200585723499803,0.97930858348266,-0.000279997220874181,0.890033106723276,-0.00021006363264901,0.988849301262863,0.890033106723276
"eka","320",-0.000422212693817596,0.778888626184532,0.00151793690714564,0.0264800153636777,0.000443852023436453,0.432062413091402,0.0264800153636777
"eke","243",0.00287110951287058,0.000120070619060719,-0.000558724726410979,0.644645602454978,-0.000414734500181127,0.805331750414571,0.000120070619060719
"eki","117",5.18670879984223e-05,0.743364051049045,0.00093413829996021,0.101049321564396,0.00195991363181358,0.00604175657890815,0.00604175657890815
"eko","421",0.0035795220677222,2.84192621236024e-06,0.00171016877545288,0.0293442233616201,-0.000101813299434217,0.900317552183443,2.84192621236024e-06
"eku","278",-0.000717061702876768,0.532191372906905,-0.000362544756061686,0.839617972984122,0.000857141990426157,0.18502479689086,0.18502479689086
"ekA","102",-0.000356338763920359,0.824181232461539,0.000364930570148225,0.475460257596958,0.00218512323568833,0.00137656421537868,0.00137656421537868
"ekE","197",-0.000356110989476378,0.844989828651431,0.000337662590976655,0.46864394317917,-0.000216885816084684,0.981321166242178,0.46864394317917
"ekI","54",NA,NA,-0.000309965138607927,0.856877939324651,0.000557543248850125,0.303244012251746,0.303244012251746
"ekO","162",0.000153544300646116,0.655768641476703,-0.00039735981419292,0.794604246594363,-0.000414182509466696,0.766186270669788,0.655768641476703
"ekU","113",6.98771254702038e-05,0.676012206100812,0.000130970550784761,0.665048768396624,-0.000195902439311275,0.995389325632541,0.665048768396624
"ell","259",0.00894722213293325,0,-0.000328311263890331,0.867270506812252,0.00136467154655704,0.0407060344007411,0
"ela","276",-0.000285575181369478,0.910726036599413,-0.000127508150070962,0.92867554201295,-0.000459045392125131,0.74020838827288,0.74020838827288
"ele","725",0.00242929735350141,0.000652380717514056,0.000918400015824812,0.172524085126343,0.0126851576920829,0,0
"eli","267",5.83344990796843e-06,0.794303591920882,0.000789113532816647,0.208978783386755,0.000655747913455697,0.334348856890669,0.208978783386755
"elo","94",-0.000219181942662381,0.977348601233389,0.000584564555632753,0.300834284182821,-0.000179343322794978,0.975295438271947,0.300834284182821
"elu","63",-0.000228556252383028,0.960940234363172,-0.000409000916343369,0.761989929633629,-0.000542203100987624,0.651993733382078,0.651993733382078
"elA","488",0.0024876841854055,0.000611349387219073,0.00195615886835645,0.00981693077030821,0.00280606422703502,9.14422130733339e-05,9.14422130733339e-05
"elE","512",0.00218679779092503,0.00413542007907619,0.000531066276738299,0.36656267072085,-6.42241250321365e-05,0.870702996113235,0.00413542007907619
"elI","192",0.000134173785864094,0.65715092648048,-2.34351266718828e-05,0.815494820551044,-0.000121122814692602,0.919152274103277,0.65715092648048
"elO","85",-0.000285814525609973,0.886598493517579,-0.000380935689935379,0.807468652560485,-0.000344901777573169,0.805652342933203,0.805652342933203
"elU","79",-0.000245360047131248,0.953964379948366,-0.000326589702937944,0.84311491816041,-0.000192121264183048,0.6985178777337,0.6985178777337
"emb","539",-0.000274849706101322,0.924202631303743,0.00303575998354553,0.000172722292958394,0.00825475430914471,0,0
"emp","76",-0.000200573461144872,0.979862405608784,0.000116418362304996,0.657050658258866,-7.77880785670751e-05,0.866140683394871,0.657050658258866
"ema","360",4.54316176283571e-05,0.763803415264878,1.72926906723502e-05,0.793473295279419,-0.000569583114240324,0.637302597434512,0.637302597434512
"eme","219",0.000462292734552545,0.376720508584866,-0.000663301116396091,0.55780754183782,-0.000194911096193159,0.994695257477631,0.376720508584866
"emi","94",-0.000272279639942137,0.917885396129652,0.000228935231294489,0.58579230772723,-0.000383899965089354,0.806346366393349,0.58579230772723
"emo","120",0.00022336264891127,0.499032388611389,-0.000193644434062648,0.754108362857893,0.000821089207180884,0.160064088443336,0.160064088443336
"emu","63",-4.51084297124901e-05,0.838871319656724,-0.000195064865428312,0.9940625161102,0.000285530313775811,0.531765229327963,0.531765229327963
"emA","518",0.00309104790323002,9.84989687082827e-05,0.00204208616842594,0.00678426819748901,0.00661291449982189,0,0
"emE","231",0.0006823414249103,0.263801777926059,0.000847234324977776,0.148326244373815,0.0005105420927603,0.341768795757938,0.148326244373815
"emI","104",-0.000232572455152639,0.131637840678988,-0.000190090422756887,0.656135637085862,0.00448576290081708,7.99979327226197e-09,7.99979327226197e-09
"emO","52",-4.92844994537827e-05,0.836674053283429,0.000197241431229804,0.514938455226434,-0.000218465514915452,0.404556776925367,0.404556776925367
"emU","58",-0.000264880388273326,0.924513865545816,-0.000120645612173137,0.888494869711855,-0.000204513935640299,0.836623762143261,0.836623762143261
"enb","54",-0.000236742027731554,0.960069019278026,-0.000240686618139232,0.946096901056451,8.41433375725632e-05,0.703590340241929,0.703590340241929
"end","690",0.000448966495245143,0.407374996674868,0.0017670234765642,0.0192268952686534,0.00162853231411007,0.0303362421490398,0.0192268952686534
"eng","746",0.00396229751693652,1.34895470127461e-07,0.00550156022677459,3.10862446895044e-12,0.00795921593533484,0,0
"enj","95",-0.000201833263588492,0.997602867700773,-0.000520349192257558,0.655808295246421,-0.000420346459165987,0.773163507719981,0.655808295246421
"enk","244",1.34282567850953e-06,0.801355003324534,0.00675897442579823,0,0.00323882026995641,1.29720703263558e-05,0
"enn","175",0.000599062829837334,0.28623746480331,0.00117853059109018,0.078856865460935,-0.000424046509860152,0.745558927075757,0.078856865460935
"ens","169",0.0010248667756014,0.125659960175357,0.000979939193828128,0.131703115924593,5.27625442292089e-05,0.762972944935429,0.125659960175357
"ent","283",0.00062227991411917,0.310098403401605,-0.000599078485919632,0.613459905422524,-0.000213785739046114,0.986396940425452,0.310098403401605
"eny","462",0.000571357530840385,0.32661415845385,0.00118144100483884,0.103241532137374,0.00021661389822979,0.622431734533333,0.103241532137374
"ena","231",-0.000635458196732761,0.58039336872847,-0.000242150052054058,0.957491123034142,0.000116441202939498,0.67552839891009,0.58039336872847
"ene","395",0.000257162721979221,0.552533946730355,0.00203744121530607,0.00675568963801765,0.00120449613293517,0.0826584434538429,0.00675568963801765
"eni","182",-0.000338907800814316,0.859092064101584,0.000419286143836209,0.429533237089749,-0.000263432533304346,0.923858886664922,0.429533237089749
"eno","80",-0.000236917121271125,0.948683660629777,-0.000426986194973493,0.73164998973292,NA,NA,0.73164998973292
"enu","70",-0.000205825888588323,0.788593886754801,-0.000419055895072315,0.749320666676215,0.00124059276072786,0.0523338052689812,0.0523338052689812
"enG","52",-0.000423013907044852,0.712870774832933,-0.000174592151331513,0.240809615532771,-0.000405720429783447,0.75588421249907,0.240809615532771
"enA","335",0.00249154252036586,0.00270826466914365,0.000332302909796907,0.497762071628029,0.000538559329370278,0.351129128987113,0.00270826466914365
"enE","1099",0.0318370039605258,0,0.0342155552444248,0,0.0325765694043604,0,0
"enI","268",-9.63575462256809e-05,0.900516943278014,0.00174203612538097,0.0117183509575356,8.80075063974107e-05,0.699636519428749,0.0117183509575356
"enO","92",-0.000277118509408204,0.892743501263817,2.40094686517697e-05,0.758294813718537,-0.000223119035037249,0.302844635424495,0.302844635424495
"enU","170",1.9157367619868e-05,0.779597471521341,0.000443739516351173,0.386554013036799,0.00268548064275411,0.000428800890925007,0.000428800890925007
"epl","67",0.00351209330664981,6.18214934799965e-08,0.0177925430608457,0,0.0100762236377065,0,0
"epa","55",0.000509962430473099,0.270050270325625,-0.000375019189926673,0.760380211038549,-0.00035806360642919,0.818621258827627,0.270050270325625
"epe","71",NA,NA,-0.000406149110332247,0.765204437377272,-0.000345731209302161,0.831524297223857,0.765204437377272
"epE","58",9.58601057419355e-05,0.655949957268747,0.000256620192579222,0.559976936354129,NA,NA,0.559976936354129
"erg","59",-9.27312379298476e-05,0.855999415353339,-0.000182691470383576,0.409602942938245,-0.000207686449560625,0.723301732316999,0.409602942938245
"erk","127",-0.000167032147829688,0.96183619820385,0.000881611705641509,0.131806950206243,0.000620002967970824,0.273219740113701,0.131806950206243
"erm","70",6.6431404258258e-05,0.696167025936619,0.00102840129875095,0.0852806160443316,-0.00012442448353521,0.924767766718548,0.0852806160443316
"ern","65",0.000942430410331186,0.0570470248883861,-0.000303385834390505,0.86113660602897,-0.000485450405212819,0.699070370705809,0.0570470248883861
"err","51",-0.000209196706891099,0.661273870612829,-0.000113280631250365,0.884729527565749,-0.000200926000805384,0.966944610161712,0.661273870612829
"era","283",0.000123733577929779,0.664381541935392,0.000653187051685497,0.281005833379399,-0.000729335744501499,0.510340619281591,0.281005833379399
"ere","741",0.00127474070169965,0.0697551757955981,0.00513760942706708,4.9963144732601e-11,0.00198730314691385,0.00887773043322193,4.9963144732601e-11
"eri","495",-0.000198575038192981,0.998589026678296,0.00125975009340568,0.0580578841978543,-0.000671017784750702,0.544197188788169,0.0580578841978543
"ero","84",-0.000455250874835356,0.703726168524463,-0.000422514584366698,0.774661189478306,4.65123766005943e-06,0.734470708689277,0.703726168524463
"eru","71",-0.000142521143352095,0.938417095733011,-0.00021525039609193,0.979705389303628,-0.000389149505522904,0.740086605103017,0.740086605103017
"erA","296",0.014998287005247,0,0.00246015040062806,0.000771790650456516,0.00200208822451025,0.00730036031449188,0
"erE","1069",0.00225153004382772,0.00347275091022348,0.000196528872665549,0.605359459004947,0.0055073672822839,5.09459141539992e-12,5.09459141539992e-12
"erI","571",0.000840458011591229,0.229155266779959,0.0011687359620297,0.10593628401811,0.00121118111848619,0.0782548611253691,0.0782548611253691
"erO","183",-6.86974838543259e-05,0.865352503679259,0.000933773199676983,0.136538885286968,0.000633145416943718,0.345335115450154,0.136538885286968
"erU","162",0.00257269733401214,0.000474912683283257,0.0010712657139931,0.113406723433874,0.00304912029319415,2.96237093979634e-05,2.96237093979634e-05
"esh","66",-0.000224612797243643,0.97244878340302,-0.00027490175203657,0.909823755200637,-0.000307384353541422,0.874292059959774,0.874292059959774
"esa","231",0.0016257356449812,0.0160224647410836,-0.000500723375600784,0.699946261977671,0.000887370311001751,0.169493819528869,0.0160224647410836
"ese","236",0.00103324275631974,0.116179482797367,-0.000475147084619044,0.728188363471093,-0.000490326863505402,0.700687186021047,0.116179482797367
"esi","171",0.000958678302662519,0.116171032743664,0.000311039920608255,0.500246196231691,-0.000504398472641722,0.681771861124336,0.116171032743664
"eso","70",-0.000202412959386736,0.912192320663481,-0.000292096409471449,0.878188742248226,-0.000142322340832003,0.00779524675591037,0.00779524675591037
"esu","84",-0.000481257274453135,0.705675888711249,-0.000311307801964101,0.866388067795038,NA,NA,0.705675888711249
"esA","84",-0.000477561308328999,0.708430944565926,0.000194212764962003,0.494767185372893,0.0495725108969049,0,0
"esE","160",-0.000652466435361236,0.543898634426074,-0.00019124725990299,0.991133830849021,-0.000566020427682298,0.639062856183847,0.543898634426074
"esI","91",0.000194817218092562,0.623023939262215,7.60686189842061e-06,0.781966488422914,-0.000371414741579585,0.765387594619834,0.623023939262215
"esO","208",0.00498509075111006,2.07975858756981e-11,0.00143793708519005,0.040527489549538,0.000553146131243726,0.310874662618886,2.07975858756981e-11
"esU","101",-0.000190112746690353,0.666790091744148,-0.0002404246073844,0.9584148083975,0.00248205278462471,0.000331772158943755,0.000331772158943755
"eta","140",-0.000158216300611311,0.954411793775016,-0.000317567967866717,0.840065030899843,0.000528431396362155,0.337284407273421,0.337284407273421
"ete","295",0.000832753098451232,0.190437617214122,-0.000398063614318986,0.795118392887776,0.000279927759394994,0.556255501161456,0.190437617214122
"eti","239",0.000966847475586541,0.178448868892931,-0.000583299650492027,0.628923156636797,0.000116594330178283,0.709847602962087,0.178448868892931
"eto","133",-0.000188055589032133,0.985691898008242,-4.82375628954451e-05,0.819414776107042,-0.000193570184548117,0.993166302520062,0.819414776107042
"etu","57",-0.000291098252626924,0.873174194147179,NA,NA,-0.000180933879213987,0.377210791085407,0.377210791085407
"etA","249",0.00148860778734134,0.0162336924186348,0.00176076569933763,0.00770274464057263,0.000128701686044303,0.658073192505377,0.00770274464057263
"etE","187",0.0153472737473126,0,-0.000384688211008548,0.814174902215398,-0.000250493466742953,0.942662058011144,0
"etI","79",NA,NA,-0.000316130336618015,0.872451262235085,0.000443596870932253,0.378451207966444,0.378451207966444
"etO","88",NA,NA,-0.000337987789424189,0.836707998786727,-0.000147789325810427,0.939357628514005,0.836707998786727
"etU","64",-0.000351995857821214,0.838561013794099,-0.000226153112853037,0.228196584607532,0.000165620388757058,0.5777266819428,0.228196584607532
"eve","67",0.000533688134122431,0.334485669873081,0.000873814261810559,0.135716657189481,-0.000296689844317402,0.889991859505444,0.135716657189481
"evE","71",-0.000314580679056636,0.863486543044977,-0.00021892625062286,0.36773865117702,0.00310195642597977,5.91573669250778e-06,5.91573669250778e-06
"ewa","102",NA,NA,-0.000349041671051909,0.830120427914258,-0.000423844564286759,0.761026492583913,0.761026492583913
"ewo","53",NA,NA,0.00206738879235877,0.000849557604562401,-0.000145272313071311,0.926491716409565,0.000849557604562401
"ewA","148",0.000200286742103691,0.609003763230069,0.00117803534158527,0.0881816404022375,0.00169697028736892,0.00781240835189889,0.00781240835189889
"eya","83",NA,NA,-0.00027782361152337,0.912440718114324,-0.000199990002243427,0.998162118340014,0.912440718114324
"eye","99",-0.000217600319539372,0.97813654317859,-0.000370510833244772,0.802610969937628,0.00116815164633256,0.0696804496807266,0.0696804496807266
"eyA","186",0.00377611579506573,4.46299766698743e-07,-0.000226458324073548,0.970655752746589,0.00297942073655071,0.0002463144455227,4.46299766698743e-07
"eyE","251",0.00805774591755706,0,0.0167958463879168,0,0.0112819198869888,0,0
"eze","51",-0.000212141836358903,0.561657847882769,-0.000390492877516007,0.799757785215096,-0.000395448675291501,0.782928875804351,0.561657847882769
"eag","63",0.00186328866326623,0.000519756652526571,0.00167802845854286,0.00574413163677168,0.000145038424756351,0.624827563183426,0.000519756652526571
"ean","64",-0.000332826552157703,0.808945283390267,-0.000456082258355846,0.705440535822972,-0.000400734394710986,0.78246162514606,0.705440535822972
"ein","81",-0.000282408561486432,0.906871995254158,-0.000237574950982038,0.957272508195857,-0.000112437214191185,0.908059096214288,0.906871995254158
"eou","182",0.00162067087650088,0.0196747860991038,-0.000210418147729214,0.62710145844311,0.00868961129258356,0,0
"eoU","56",-0.000176542529720373,0.972946968053143,NA,NA,-0.000148633565454672,0.928070658652413,0.928070658652413
"euL","146",0.00226331515958363,0.0028555832655428,0.014592206526052,0,0.0162437797908383,0,0
"euR","630",0.0435169345227706,0,0.0685913572822403,0,0.0384988750640401,0,0
"ibl","104",0.00242501969346691,0.000763620943748267,0.0166632456127975,0,0.00215759495036793,0.00240346236818811,0
